DRC,4561,Droit des assurances (3 crédits)
DRC,4568,Thèmes choisis de droit civil (3 crédits)
DRC,4569,Thèmes choisis de droit des personnes (3 crédits)
DRC,4570,Thèmes choisis de droit de la famille (3 crédits)
DRC,4580,Droit des collectivités locales (3 crédits)
DRC,4581,Droit de l'aménagement du territoire (3 crédits)
DRC,4582,Droit des ressources naturelles (3 crédits)
DRC,4583,Droit de l'immigration et des réfugiés (3 crédits)
DRC,4584,Droit maritime (3 crédits)
DRC,4585,Droit constitutionnel comparé (3 crédits)
DRC,4586,Droit administratif approfondi (3 crédits)
DRC,4587,Thèmes choisis de droit constitutionnel (3 crédits)
DRC,4588,Thèmes choisis de droit public (3 crédits)
DRC,4589,Thèmes choisis de droit administratif (3 crédits)
DRC,4590,Droit de l'entreprise II (3 crédits)
DRC,4591,Droit de la faillite et de l'insolvabilité (3 crédits)
DRC,4592,Comptabilité et droit (3 crédits)
DRC,4593,Droit de l'entreprise III (3 crédits)
DRC,4594,Droit de la concurrence (3 crédits)
DRC,4595,Thèmes choisis en droit de l'entreprise (3 crédits)
DRC,4596,L'ordre juridique innu (3 crédits)
DRC,4597,L'ordre juridique cri (3 crédits)
DRC,4700,Rapport de stage coop III (3 crédits)
DRC,4702,Séminaire de recherche (3 crédits)
DRC,4709,Les grands systèmes de droit contemporains (3 crédits)
DRC,4719,Droit comparé (3 crédits)
DRC,4725,Élaboration des lois et interprétation (3 crédits)
DRC,4726,Philosophie du droit (3 crédits)
DRC,4727,Histoire du droit (3 crédits)
DRC,4728,Femmes et droit (3 crédits)
DRC,4729,Thèmes choisis de droit et sciences sociales (3 crédits)
DRC,4730,Thèmes choisis en philosophie du droit (3 crédits)
DRC,4731,Thèmes choisis en droit (3 crédits)
DRC,4732,Thèmes choisis en droit comparé (3 crédits)
DRC,4739,Droit du travail général (3 crédits)
DRC,4740,Droit de la santé et de la sécurité au travail (3 crédits)
DRC,4741,Arbitrage de griefs (3 crédits)
DRC,4742,Thèmes choisis en droit du travail (3 crédits)
DRC,4745,Droit fiscal général (3 crédits)
DRC,4746,Planification fiscale et successorale (3 crédits)
DRC,4747,Régime fiscal de l'entreprise (3 crédits)
DRC,4754,Propriété intellectuelle et industrielle (3 crédits)
DRC,4755,Droit du commerce électronique (3 crédits)
DRC,4756,Droit de la communication dans le cyber espace (3 crédits)
DRC,4757,Thèmes choisis en droit de la technologie (3 crédits)
DRC,4760,"Droit, médecine et biologie (3 crédits)"
DRC,4761,Droit de l'enfance (3 crédits)
DRC,4762,Droit des autochtones (3 crédits)
DRC,4763,Traditions juridiques autochtones (3 crédits)
DRC,4764,Droit de l'environnement (3 crédits)
DRC,4765,Droit et pauvreté (3 crédits)
DRC,4766,"Médiation, conciliation et arbitrage (3 crédits)"
DRC,4767,Thèmes choisis de droit de l'environnement (3 crédits)
DRC,4768,Techniques de rédaction juridique (3 crédits)
DRC,4769,Concours de rédaction juridique (3 crédits)
DRC,4770,Séminaire et préparation d'un colloque (3 crédits)
DRC,4771,Assistanat à la rédaction d'une revue juridique (3 crédits)
DRC,4771,Assistanat à la rédaction d'une revue juridique (Partie 1 de 2)
DRC,4771,Assistanat à la rédaction d'une revue juridique (Partie 2 de 2)
DRC,4772,Dissertation juridique (3 crédits)
DRC,4773,Procès simulé (3 crédits)
DRC,4775,Droit pénal II (3 crédits)
DRC,4776,Infractions contre la personne et contre les biens (3 crédits)
DRC,4777,Thèmes choisis de droit pénal I (3 crédits)
DRC,4778,Thèmes choisis de droit pénal II (3 crédits)
DRC,4779,Enseignement clinique II (3 crédits)
DRC,4780,Droit des peines (3 crédits)
DRC,4781,Exercer du leadership en droit et dans la vie (3 crédits)
DRC,4789,Droit international privé bijuridique (3 crédits)
DRC,4790,Droit des obligations I (3 crédits)
DRC,4791,Droit des biens (3 crédits)
DRC,4792,Droit des personnes et de la famille (3 crédits)
DRC,4793,Pensée civiliste (3 crédits)
DRC,4794,Droit des obligations II (3 crédits)
DRC,4795,Droit des obligations III (3 crédits)
DRC,4796,Droit international privé (3 crédits)
DRC,4797,Procédure civile I (3 crédits)
DRC,4798,Procédure civile II (3 crédits)
DRC,4800,Stage international I (6 crédits)
DRC,4800,Stage international I (Partie 1 de 2)
DRC,4800,Stage international I (Partie 2 de 2)
DRC,4819,Enseignement clinique I (6 crédits)
DRC,4819,Enseignement clinique I (Partie 1 de 2)
DRC,4819,Enseignement clinique I (Partie 2 de 2)
DRC,4820,Clinique juridique notariale (6 crédits)
DRC,4820,Clinique juridique notariale (Partie 1 de 2)
DRC,4820,Clinique juridique notariale (Partie 2 de 2)
DRC,4830,Concours de plaidoirie interfacultaire (6 crédits)
DRC,4830,Concours de plaidoirie interfacultaire (Partie 1 de 2)
DRC,4830,Concours de plaidoirie interfacultaire (Partie 2 de 2)
SDS,3386,Data Science Lab (3 units)
SDS,3786,Laboratoire en science des données (3 crédits)
DCN,1100,Arts and Digital Cultures (3 units)
DCN,1500,Arts et la culture numérique (3 crédits)
DCN,2100,Workshop in Digital Cultures (3 units)
DCN,2500,Atelier en cultures numériques (3 crédits)
DCN,3311,Advanced Workshop in Digital Cultures I (1 unit)
DCN,3312,Advanced Workshop in Digital Cultures II (1.5 unit)
DCN,3711,Atelier spécialisé en cultures numériques I (1 crédit)
DCN,3712,Atelier spécialisé en cultures numériques II (1.5 crédit)
DCN,4100,Digital Cultures Capstone Project (6 units)
DCN,4100,Digital Cultures Capstone Project (Part 1 of 2)
DCN,4100,Digital Cultures Capstone Project (Part 2 of 2)
DCN,4500,Projet de fin d'études en cultures numériques (6 crédits)
DCN,4500,Projet de fin d'études en cultures numériques (Partie 1 de 2)
DCN,4500,Projet de fin d'études en cultures numériques (Partie 2 de 2)
DHN,5100,Specialized Workshop in Digital Humanities I (1 unit)
DHN,5101,Specialized Workshop in Digital Humanities II (1.5 unit)
DHN,5500,Atelier spécialisé en sciences humaines numériques I (1 crédit)
DHN,5501,Atelier spécialisé en sciences humaines numériques II (1.5 crédit)
DTI,5115,Communication Ethics (3 units)
DTI,5124,Internet Technologies and Mobile Commerce (3 units)
DTI,5125,Data Science Applications (3 units)
DTI,5126,Fundamentals for Applied Data Science (3 units)
DTI,5175,Mobile Commerce Technologies (3 units)
DTI,5310,"Ethics for Design, AI, and Robotics (3 units)"
DTI,5380,Systems and Architectures for Electronic Commerce (3 units)
DTI,5389,Electronic Commerce Technologies (3 units)
DTI,5501,Fondements de gestion pour les affaires électroniques (3 crédits)
DTI,5502,Fondements des technologies de l'information pour les affaires électroniques (3 crédits)
DTI,5503,Fondements des statistiques pour les affaires électroniques (3 crédits)
DTI,5902,Projet de stage en entreprise / Industry Internship Project (6 crédits / 6 units)
DTI,6102,User Experience Principles and Practices (1.5 unit)
DTI,6103,User Research (1.5 unit)
DTI,6104,Interaction Design (1.5 unit)
DTI,6105,Design Thinking (1.5 unit)
DTI,6130,Web Services (1.5 unit)
DTI,6160,Cyber Security Systems and Strategies (3 units)
DTI,6180,Strategic Knowledge Management (1.5 unit)
DTI,6210,Electronic Commerce Architecture (1.5 unit)
DTI,6220,Data Analytics and Business Intelligence (1.5 unit)
DTI,6230,Business Process Management and Performance Measurement (3 units)
DTI,6240,Mobile Commerce (1.5 unit)
DTI,6250,Document Engineering for Digital Transf. and Innovation (1.5 unit)
DTI,6260,Integrated Networks for the Enterprise (1.5 unit)
DTI,6300,Topics in Digital Transformation and Innovation (3 units)
DTI,6301,Topics in Digital Transformation and Innovation (1.5 unit)
DTI,6302,Topics in Applied Data Science (3 units)
DTI,6303,Topics in Applied Data Science (1.5 unit)
DTI,6304,Topics in User Experience Design (3 units)
DTI,6305,Topics in User Experience Design (1.5 unit)
DTI,6402,Affective and Persuasive Computing (3 units)
DTI,6700,Thèmes choisis en affaires électroniques (3 crédits)
DTI,6701,Thèmes choisis en affaires électroniques (3 crédits)
DTI,6900,Stage international / International Work Term (3 crédits / 3 units)
DTI,6997,Projet de recherche / Research project (6 crédits / 6 units)
DTI,7100,Research Methods in Digital Transf. and Innovation (3 units)
DTI,7101,Research Workshop in Digital Transf. and Innovation (1.5 unit)
DTI,7102,Interdisciplinary Research Methods in Digital Transf. and Innovation (1.5 unit)
DTI,7103,Visual Literacy and User Experience Design Principles (3 units)
DTI,8101,Interdisciplinary Doctoral Seminar in Digital Transformation and Innovation I (3 units)
DTI,8102,Interdisciplinary Doctoral Seminar in Digital Transformation and Innovation II (3 units)
THD,9999,#VALUE!
ECO,1102,Introduction to Macroeconomics (3 units)
ECO,1103,Economic Issues of Indigenous Peoples (3 units)
ECO,1104,Introduction to Microeconomics (3 units)
ECO,1192,Engineering Economics (3 units)
ECO,1502,Introduction à la macroéconomie (3 crédits)
ECO,1503,Enjeux économiques des peuples autochtones (3 crédits)
ECO,1504,Introduction à la microéconomie (3 crédits)
ECO,1592,Science économique pour les ingénieurs (3 crédits)
ECO,2110,Microeconomic Analysis of the Public Sector (3 units)
ECO,2111,Economics of Women's Issues (3 units)
ECO,2114,Introduction to Labour and Population Economics (3 units)
ECO,2115,Introduction to Money and Banking (3 units)
ECO,2117,Introduction to Development Economics (3 units)
ECO,2118,Introduction to Environmental and Natural Resources Economics (3 units)
ECO,2121,Introduction to International Economics (3 units)
ECO,2142,Macroeconomic Theory I (3 units)
ECO,2143,Macroeconomic Theory II (3 units)
ECO,2144,Microeconomic Theory I (3 units)
ECO,2145,Microeconomic Theory II (3 units)
ECO,2147,Analysis of Economic and Social  Data (3 units)
ECO,2150,Probability and Statistics for Economists (3 units)
ECO,2151,Introduction to Econometrics (3 units)
ECO,2199,Special Topics in Economics I (3 units)
ECO,2510,Analyse microéconomique du secteur public (3 crédits)
ECO,2511,Économie de la condition féminine (3 crédits)
ECO,2514,Introduction à l'économie du travail et de la population (3 crédits)
ECO,2515,Monnaie et banques : introduction (3 crédits)
ECO,2517,Introduction à l'économie du développement (3 crédits)
ECO,2518,Introduction à l'économie de l'environnement et des ressources naturelles (3 crédits)
ECO,2521,Introduction à l'économie internationale (3 crédits)
ECO,2542,Théorie macroéconomique I (3 crédits)
ECO,2543,Théorie macroéconomique II (3 crédits)
ECO,2544,Théorie microéconomique I (3 crédits)
ECO,2545,Théorie microéconomique II (3 crédits)
ECO,2547,Analyse de données économiques et sociales (3 crédits)
ECO,2550,Probabilité et statistique pour économistes (3 crédits)
ECO,2551,Introduction à l'économétrie (3 crédits)
ECO,2599,Thèmes choisis en science économique I (3 crédits)
ECO,3123,International Finance (3 units)
ECO,3125,Introduction to Health Economics (3 units)
ECO,3127,Introduction to Financial Economics (3 units)
ECO,3130,Economic Growth (3 units)
ECO,3132,History of Economic Thought (3 units)
ECO,3139,Industrial Organization I (3 units)
ECO,3145,Mathematical Economics I (3 units)
ECO,3148,Introduction to Regional and Urban Economics (3 units)
ECO,3149,Cost-Benefit Analysis (3 units)
ECO,3152,Macroeconomic Theory III (3 units)
ECO,3153,Microeconomic Theory III (3 units)
ECO,3199,Special Topics in Economics II (3 units)
ECO,3523,Finances internationales (3 crédits)
ECO,3525,Introduction à l'économie de la santé (3 crédits)
ECO,3527,Introduction à l'économie financière (3 crédits)
ECO,3530,Croissance économique (3 crédits)
ECO,3532,Histoire de la pensée économique (3 crédits)
ECO,3539,Organisation industrielle I (3 crédits)
ECO,3545,Économie mathématique I (3 crédits)
ECO,3548,Introduction à l'économie régionale et urbaine (3 crédits)
ECO,3549,Analyse coûts-avantages (3 crédits)
ECO,3552,Théorie macroéconomique III (3 crédits)
ECO,3553,Théorie microéconomique III (3 crédits)
ECO,3599,Thèmes choisis en science économique II (3 crédits)
ECO,4111,International Trade (3 units)
ECO,4115,Monetary Theory (3 units)
ECO,4116,Labour Economics (3 units)
ECO,4117,Development Economics (3 units)
ECO,4121,Public Economics (3 units)
ECO,4128,Issues in Indigenous Economics (3 units)
ECO,4136,Research Seminar in Economics of the Environment (3 units)
ECO,4139,Industrial Organization II (3 units)
ECO,4145,Mathematical Economics II (3 units)
ECO,4150,Directed Research Project (3 units)
ECO,4170,Game Theory with Applications in Corporate Finance (3 units)
ECO,4185,Financial Econometrics (3 units)
ECO,4186,Applied Econometrics (3 units)
ECO,4190,Health Economics (3 units)
ECO,4192,Research Seminar in Economics of Natural Resources and Sustainability (3 units)
ECO,4193,Economics of Conflict (3 units)
ECO,4195,The Art and Science of Monetary Policy-Making in Canada (3 units)
ECO,4199,Special Topics in Economics III (3 units)
ECO,4511,Commerce international (3 crédits)
ECO,4515,Théorie monétaire (3 crédits)
ECO,4516,Économie du travail (3 crédits)
ECO,4517,Économie du développement (3 crédits)
ECO,4521,Économie publique (3 crédits)
ECO,4528,Enjeux en économie autochtone (3 crédits)
ECO,4536,Séminaire de recherche en économie de l'environnement (3 crédits)
ECO,4539,Organisation industrielle II (3 crédits)
ECO,4545,Économie mathématique II (3 crédits)
ECO,4550,Projet de recherche dirigée (3 crédits)
ECO,4570,Théorie des jeux et applications à la finance corporative (3 crédits)
ECO,4585,Économétrie financière (3 crédits)
ECO,4586,Économétrie appliquée (3 crédits)
ECO,4590,Économie de la santé (3 crédits)
ECO,4592,Séminaire de recherche en économie des ressources naturelles et du développement durable (3 crédits)
ECO,4593,Économie des conflits (3 crédits)
ECO,4599,Thèmes choisis en science économique III (3 crédits)
ECO,5114,Economic Growth (3 units)
ECO,5116,Post-Keynesian Theory of Value and Profit (3 units)
ECO,5185,Econometrics I (3 units)
ECO,5514,Croissance économique (3 crédits)
ECO,5516,Théorie post-keynésienne : Valeur et production (3 crédits)
ECO,5585,Économétrie I (3 crédits)
ECO,6106,History of Economic Thought and Methodology (3 units)
ECO,6108,Economic System Design (3 units)
ECO,6110,Introduction to Applied General Equilibrium Modelling (3 units)
ECO,6120,Macroeconomic Theory IV (3 units)
ECO,6122,Microeconomic Theory IV (3 units)
ECO,6130,Public Economics: Expenditure (3 units)
ECO,6131,Public Economics: Taxation (3 units)
ECO,6132,Fiscal Federalism (3 units)
ECO,6133,Topics in the Theory of Public Economy (3 units)
ECO,6134,Topics in Environmental and Resource Economics (3 units)
ECO,6135,Topics in Industrial Organization (3 units)
ECO,6140,Industrial Organization I (3 units)
ECO,6142,Industrial Organization II (3 units)
ECO,6143,Economics of Natural Resources (3 units)
ECO,6151,Economics of the Environment (3 units)
ECO,6160,International Trade: Theory and Policy (3 units)
ECO,6161,International Monetary Theory and Policy (3 units)
ECO,6162,Topics in International Economics (3 units)
ECO,6170,Development Economics I (3 units)
ECO,6171,Development Economics II (3 units)
ECO,6172,Selected Topics in Development Economics (3 units)
ECO,6173,Environmental Aspects of Economic Development (3 units)
ECO,6174,Health Economics (3 units)
ECO,6175,Micro-Econometrics (3 units)
ECO,6176,Time-Series Econometrics (3 units)
ECO,6180,Foundations of Monetary Economics (3 units)
ECO,6181,Topics in Monetary Economics (3 units)
ECO,6182,Monetary Economics and Financial Intermediation (3 units)
ECO,6183,Exploration in Monetary Economics (3 units)
ECO,6191,Labour Economics I (3 units)
ECO,6192,Labour Economics II (3 units)
ECO,6193,Advanced Topics in Labour Economics (3 units)
ECO,6304,Selected Topics in Applied Economics (3 units)
ECO,6506,Histoire de la pensée économique et de la méthodologie (3 crédits)
ECO,6508,Analyse et contrôle des systèmes économiques dynamiques (3 crédits)
ECO,6510,Modélisation en équilibre général calculable (3 crédits)
ECO,6520,Théorie macroéconomique IV (3 crédits)
ECO,6522,Théorie microéconomique IV (3 crédits)
ECO,6530,Économie publique : Les dépenses (3 crédits)
ECO,6531,Économie publique : L'imposition (3 crédits)
ECO,6532,Système fiscal du fédéralisme (3 crédits)
ECO,6533,Thèmes choisis en économie publique (3 crédits)
ECO,6534,Thèmes choisis en économie publique de l'environnement et des ressources (3 crédits)
ECO,6535,Thèmes choisis en organisation industrielle (3 crédits)
ECO,6540,Organisation industrielle I (3 crédits)
ECO,6542,Organisation industrielle II (3 crédits)
ECO,6543,Économie des ressources naturelles (3 crédits)
ECO,6551,Économie de l'environnement (3 crédits)
ECO,6560,Théorie et politique du commerce international (3 crédits)
ECO,6561,Les flux financiers internationaux : Théorie et politique (3 crédits)
ECO,6562,Thèmes choisis en économie internationale (3 crédits)
ECO,6570,Économie du Développement I (3 crédits)
ECO,6571,Économie du Développement II (3 crédits)
ECO,6572,Thèmes choisis en économie du développement (3 crédits)
ECO,6573,Aspects environnementaux du développement économique (3 crédits)
ECO,6574,Économie de la santé (3 crédits)
ECO,6575,Microéconométrie (3 crédits)
ECO,6576,Économétrie des séries chronologiques (3 crédits)
ECO,6580,Fondements de l'économie monétaire (3 crédits)
ECO,6581,Thèmes choisis en économie monétaire (3 crédits)
ECO,6582,Économie monétaire et intermédiaires financiers (3 crédits)
ECO,6583,Explorations en économie monétaire (3 crédits)
ECO,6591,Économie du travail I (3 crédits)
ECO,6592,Économie du travail II (3 crédits)
ECO,6593,Thèmes avancés en économie du travail (3 crédits)
ECO,6704,Thèmes choisis en économie appliquée (3 crédits)
ECO,6900,Thèmes choisis en théorie économique / Selected Topics in Economic Theory (3 crédits / 3 units)
ECO,6904,Thèmes choisis en économie appliquée / Selected Topics in Applied Economics (3 crédits / 3 units)
ECO,6906,Thèmes choisis en politique économique / Selected Topics in Economic Policy (3 crédits / 3 units)
ECO,7001,Travail de recherche de deuxième année / Second Year Research Paper (3 crédits / 3 units)
ECO,7002,Atelier / Workshop (6 crédits / 6 units)
ECO,7004,Atelier / Workshop (6 crédits / 6 units)
ECO,7119,Mathematical Foundations for Economic Theory (3 units)
ECO,7126,Econometrics II (3 units)
ECO,7177,Advanced Topics in Econometrics (3 units)
ECO,7526,Économétrie II (3 crédits)
ECO,7577,Thèmes avancés en économétrie (3 crédits)
ECO,7922,Théorie économique : microéconomie / PhD Microeconomic Theory I (3 crédits / 3 units)
ECO,7923,Théorie économique : macroéconomique / PhD Macroeconomic Theory I (3 crédits / 3 units)
ECO,7924,Théorie microéconomique de doctorat II / PhD Microeconomic Theory II (3 crédits / 3 units)
ECO,7925,Théorie macroéconomique de doctorat II / PhD Macroeconomic Theory II (3 crédits / 3 units)
ECO,7980,Lectures dirigées / Directed  Readings (3 crédits / 3 units)
EDU,4101,Curriculum Development and Evaluation (3 units)
EDU,4102,"Equity, Diversity and Inclusion in Education (3 units)"
EDU,4103,Theories of Teaching and Learning (3 units)
EDU,4104,"Technologies and Education: Algorithms, AI and ABCs (3 units)"
EDU,5101,Perspectives in Education (3 units)
EDU,5105,Inter-Professional Education in the Health Professions (3 units)
EDU,5113,Inclusive and Special Education (3 units)
EDU,5123,Current Issues in Science Education (3 units)
EDU,5125,Connections in the Classroom : Social and Emotional Learning. (3 units)
EDU,5127,Mentoring and Coaching in Professional Contexts (3 units)
EDU,5129,Integrating Patients' Voices into Health Professions Education (3 units)
EDU,5146,Social and Political Issues in Second Language Education (3 units)
EDU,5148,"Technologies, Languages, and Education (3 units)"
EDU,5160,Mathematical Thinking Across the Mathematics Curriculum (3 units)
EDU,5188,Integration of Technology in Education (3 units)
EDU,5190,Introduction to Research in Education (3 units)
EDU,5199,Synthesis Seminar (3 units)
EDU,5202,Teaching Strategies for Health Professions Education (3 units)
EDU,5206,Program Planning in Adult Education (3 units)
EDU,5210,Philosophies of Education (3 units)
EDU,5221,Historical Narratives and Education (3 units)
EDU,5222,Ethnographies in Education (3 units)
EDU,5230,Leadership in Educational Organizations (3 units)
EDU,5232,Human Relations in Educational Administration (3 units)
EDU,5242,Trends in Second Language Teaching (3 units)
EDU,5244,"Bilingual, Multilingual and Minority Contexts of Language Education (3 units)"
EDU,5253,Theories of Learning Applied to Teaching (3 units)
EDU,5258,Learning Differences in Education (3 units)
EDU,5260,Introduction to Curriculum Studies (3 units)
EDU,5261,Curriculum Design for Health Professions Education (3 units)
EDU,5262,"Curriculum, Culture and Technologies (3 units)"
EDU,5263,Introduction to Educational Administration (3 units)
EDU,5265,Internationalization of Curriculum Studies (3 units)
EDU,5270,Professional Ethics in Counselling Psychology (3 units)
EDU,5271,Counselling and Psychotherapy: Theories and Practices I (3 units)
EDU,5274,Tests and Measurement in Counselling Psychology (3 units)
EDU,5286,Technology and Health Professions Education (3 units)
EDU,5287,Emerging Technologies and Learning (3 units)
EDU,5298,Student Assessment Strategies for Health Professions Education (3 units)
EDU,5299,Program Evaluation: Methods and Practice (3 units)
EDU,5301,Principles of Educational Planning for the Health Professions - Part I (3 units)
EDU,5302,Principles of Educational Planning for the Health Professions - Part II (3 units)
EDU,5357,Current Issues in Mathematics Education (3 units)
EDU,5358,Teaching and Learning in the Arts (3 units)
EDU,5381,Creativity in Educational Settings (3 units)
EDU,5384,Integrated Approaches to Language Curriculum (3 units)
EDU,5385,Critical Perspectives on Children's Literature and Learning (3 units)
EDU,5386,Seminar on Literacy (3 units)
EDU,5391,Interaction of Research and Practice (3 units)
EDU,5399,Development of Assessment Instruments (3 units)
EDU,5461,Managing Change in Educational Organizations (3 units)
EDU,5463,Cultural Studies and Education: Theory and Praxis (3 units)
EDU,5465,Globalization and Comparative Education (3 units)
EDU,5466,Racism and Antiracism in Education (3 units)
EDU,5471,Skill Development in Counselling and Psychotherapy (3 units)
EDU,5473,Theories of Career Development (3 units)
EDU,5499,Current Methods of Student Assessment (3 units)
EDU,5501,Perspectives en éducation (3 crédits)
EDU,5504,Séminaire d'intégration en évaluation de programmes (3 crédits)
EDU,5505,Formation interprofessionnelle dans le domaine de la santé (3 crédits)
EDU,5513,"Langues, minorités et inclusion (3 crédits)"
EDU,5514,Education dans une perspective autochtone (3 crédits)
EDU,5515,Récits et éducation (3 crédits)
EDU,5517,Education et genre (3 crédits)
EDU,5519,Antiracismes et éducation (3 crédits)
EDU,5520,Stages en Éducation et inclusion en milieux linguistiques minoritaires (3 crédits)
EDU,5522,Séminaire en curriculum (3 crédits)
EDU,5546,Aspects sociaux et politiques de l'apprentissage et de l'enseignement d'une langue seconde (3 crédits)
EDU,5548,"Technologies, langues et éducation (3 crédits)"
EDU,5578,Information scolaire et professionnelle (3 crédits)
EDU,5581,Sciences et diversités (3 crédits)
EDU,5582,Modèles médiatisés d'enseignement (3 crédits)
EDU,5583,Créativité et éducation (3 crédits)
EDU,5584,"Dimensions, stratégies et gestion des apprentissages (3 crédits)"
EDU,5585,Psychopédagogie de l'enfance et de l'adolescence (3 crédits)
EDU,5590,Introduction à la recherche en éducation (3 crédits)
EDU,5599,Séminaire de synthèse (3 crédits)
EDU,5600,L'apprentissage à l'âge adulte (3 crédits)
EDU,5602,Stratégies d’enseignement en santé (3 crédits)
EDU,5611,Éthique professionnelle en éducation (3 crédits)
EDU,5616,Principales problématiques en éducation (3 crédits)
EDU,5618,Éducation comparée (3 crédits)
EDU,5630,Le leadership en milieu éducatif (3 crédits)
EDU,5631,Comportement organisationnel (3 crédits)
EDU,5635,La politique et l'éducation (3 crédits)
EDU,5642,Courants en didactique des langues secondes (3 crédits)
EDU,5653,Théories et modèles de l'apprentissage (3 crédits)
EDU,5658,Éducation différenciée (3 crédits)
EDU,5660,Théorie et pratique des programmes d'études (3 crédits)
EDU,5661,Conception de programmes en enseignement en santé (3 crédits)
EDU,5662,Technologie et francophonie (3 crédits)
EDU,5670,Éthique professionnelle en psychologie du counselling (3 crédits)
EDU,5671,Counselling et psychothérapie (3 crédits)
EDU,5674,Psychométrie et mesure d'évaluation en psychologie du counselling (3 crédits)
EDU,5686,Technologie en enseignement en santé (3 crédits)
EDU,5687,Modèles d'intégration des technologies de l'information et de la communication en contextes éducatif (3 crédits)
EDU,5698,Stratégies d’évaluation des apprentissages en enseignement en santé (3 crédits)
EDU,5699,Évaluation des programmes (3 crédits)
EDU,5701,"Principes de planification systématique en enseignement aux professionnels de la santé, partie I (3 crédits)"
EDU,5702,"Principes de planification systématique en enseignement aux professionnels de la santé, partie II (3 crédits)"
EDU,5752,Enseignement en milieu minoritaire francophone (3 crédits)
EDU,5757,Problématiques actuelles en enseignement et apprentissage des mathématiques (3 crédits)
EDU,5760,Compréhension et raisonnement mathématiques en milieu scolaire (3 crédits)
EDU,5799,Élaboration d'instruments d'évaluation des apprentissages (3 crédits)
EDU,5830,Enjeux actuels en administration éducationnelle (3 crédits)
EDU,5832,Développement des relations avec la communauté scolaire (3 crédits)
EDU,5833,Éducation et changement social (3 crédits)
EDU,5871,Développement des habiletés en counselling et psychothérapie (3 crédits)
EDU,5873,Théories du choix de carrière (3 crédits)
EDU,5881,Tendances de la recherche en éducation inclusive (3 crédits)
EDU,5899,Enjeux actuels en évaluation des apprentissages (3 crédits)
EDU,6101,Seminar in Health Professions Education (3 units)
EDU,6102,Seminar in Curriculum Studies (3 units)
EDU,6103,Researching Professional Practice (3 units)
EDU,6106,"Science, Technology, Society and Environment (3 units)"
EDU,6107,Diverse perspectives in health and physical education (3 units)
EDU,6109,"Youth Culture, Popular Culture and Pedagogy (3 units)"
EDU,6110,"Curriculum, Politics and Policy in Education (3 units)"
EDU,6111,Teaching and learning as second languages in cultural contexts (3 units)
EDU,6146,Second Language Learning Theories (3 units)
EDU,6191,Quantitative Research (3 units)
EDU,6193,Foundations of Measurement and Testing (3 units)
EDU,6200,The Adult Educator: Roles and Behavior (3 units)
EDU,6203,Learning and Literacies (3 units)
EDU,6204,Learning in Adulthood (3 units)
EDU,6241,Second in Language Program and Policy Development and Evaluation (3 units)
EDU,6271,Counselling and Psychotherapy: Theories and Practices II (3 units)
EDU,6290,Research Methodologies (3 units)
EDU,6293,Assessment for Learning (3 units)
EDU,6299,Program Evaluation: Theory and Contemporary Issues (3 units)
EDU,6371,Selected Topics in Counselling Psychology (3 units)
EDU,6372,Models of Consultation and Case Management in Educational Counselling (3 units)
EDU,6373,Education of Marginalized Youth (3 units)
EDU,6375,Psychopathology and Assessment (3 units)
EDU,6421,"Public Memory, Lived Histories and Education (3 units)"
EDU,6422,Education and Democratic Communities (3 units)
EDU,6426,Citizenship and Global Education (3 units)
EDU,6428,Social Contexts of Education (3 units)
EDU,6429,Pedagogies of Difference (3 units)
EDU,6460,"Inquiries in Between Curriculum, Culture and Language (3 units)"
EDU,6470,Multicultural Counselling (3 units)
EDU,6472,Seminar and Practicum in Group Counselling (3 units)
EDU,6473,Practicum in Counselling Psychology I (3 units)
EDU,6474,Practicum in Counselling Psychology II (3 units)
EDU,6501,Séminaire en enseignement aux professionnels de la santé (3 crédits)
EDU,6504,Éducation dans une perspective historique (3 crédits)
EDU,6505,Enjeux actuels en enseignement (3 crédits)
EDU,6506,"Sciences technologies, société et environnement (3 crédits)"
EDU,6508,Perspectives de la didactique du français langue seconde en contextes nationaux (3 crédits)
EDU,6511,Enseignement et apprentissage des littératies en langues secondes selon les contextes culturels (3 crédits)
EDU,6516,Enseignement et apprentissage de la grammaire du français langue seconde (3 crédits)
EDU,6529,Approches théoriques et pratiques en littératies multiples (3 crédits)
EDU,6530,Interprofessionnalisme en enseignement en santé (3 crédits)
EDU,6531,Enseigner en santé (partie 1)
EDU,6532,Enseigner en santé (partie 2)
EDU,6533,Séminaire en enseignement en santé (3 crédits)
EDU,6536,Introduction à la recherche en enseignement en santé (3 crédits)
EDU,6537,Méthodologie de la recherche en enseignement en santé (3 crédits)
EDU,6538,Stages en enseignement en santé (3 crédits)
EDU,6546,Théories d'apprentissage appliquées à l'enseignement des langues secondes (3 crédits)
EDU,6571,Séminaire en développement professionnel et en planification de carrière (3 crédits)
EDU,6573,Travail et santé mentale (3 crédits)
EDU,6591,Recherche quantitative (3 crédits)
EDU,6593,Fondements en mesure et testing (3 crédits)
EDU,6600,Formateurs d'adultes et contextes de formation (3 crédits)
EDU,6604,Développement de l'adulte (3 crédits)
EDU,6634,Gestion de la qualité en éducation (3 crédits)
EDU,6637,Gestion et supervision des ressources professionnelles en éducation (3 crédits)
EDU,6651,Éducation à la citoyenneté (3 crédits)
EDU,6652,Littératie et diversité (3 crédits)
